log_id,customer_key,log_date,topic,category,description,sentiment,channel,priority,resolution_date,agent_key
4276,338,2025-01-14,Smart Meter,Installation,Smart Meter Installation angefragt,Neutral,Telefon,Niedrig,2025-01-27,7
4277,263,2024-09-20,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Telefon,Mittel,2024-10-02,53
4278,178,2024-07-03,Wärmepumpe,Technisch,Wartung angefragt,Negativ,Chat,Niedrig,2024-07-11,32
4279,68,2024-03-12,Rechnung,Abrechnung,Rechnungsfrage,Neutral,Email,Mittel,2024-03-21,92
4280,943,2024-12-17,Rechnung,Abrechnung,Rechnungsfrage,Neutral,App,Kritisch,2024-12-30,28
4281,9,2023-05-02,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,App,Hoch,2023-05-04,34
4282,152,2024-05-30,Solar,Technisch,Solaranlage Ertrag niedrig,Neutral,App,Mittel,2024-06-06,43
4283,513,2025-02-23,Allgemein,Service,Lob,Positiv,Email,Niedrig,2025-03-01,80
4284,152,2023-09-21,Wärmepumpe,Technisch,Wartung angefragt,Negativ,Telefon,Hoch,2023-09-22,14
4285,633,2023-02-06,Smart Meter,Installation,Smart Meter defekt,Negativ,Email,Mittel,2023-02-16,19
4286,556,2025-03-02,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Telefon,Niedrig,2025-03-15,26
4287,9,2025-04-19,Wallbox,E-Mobility,Ladekarte Probleme,Negativ,App,Niedrig,2025-05-02,36
4288,938,2023-10-21,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Negativ,App,Mittel,2023-10-23,78
4289,256,2024-11-26,Allgemein,Service,Lob,Positiv,App,Niedrig,2024-12-03,86
4290,916,2025-01-12,Tarif,Vertrag,Kündigung,Neutral,Email,Mittel,2025-01-23,28
4291,182,2025-05-01,Wallbox,E-Mobility,Ladekarte Probleme,Neutral,Email,Mittel,2025-05-04,74
4292,247,2025-03-27,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Neutral,Telefon,Mittel,2025-04-10,95
4293,367,2024-02-24,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Chat,Niedrig,2024-03-05,71
4294,249,2024-07-16,Wärmepumpe,Technisch,Wartung angefragt,Neutral,App,Mittel,2024-07-23,14
4295,822,2024-06-24,Allgemein,Service,Allgemeine Anfrage,Neutral,Telefon,Niedrig,2024-06-30,27
4296,286,2023-06-20,Tarif,Vertrag,Umzug melden,Neutral,Telefon,Mittel,2023-06-20,68
4297,790,2023-05-31,Allgemein,Service,Allgemeine Anfrage,Negativ,App,Mittel,2023-06-03,47
4298,577,2024-03-07,Wallbox,E-Mobility,Wallbox defekt,Negativ,App,Niedrig,2024-03-18,2
4299,59,2023-08-04,Wallbox,E-Mobility,Wallbox defekt,Negativ,Chat,Hoch,2023-08-15,18
4300,728,2025-04-30,Rechnung,Abrechnung,Rechnungsfrage,Positiv,Email,Niedrig,2025-05-07,24
4301,335,2023-05-26,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,App,Kritisch,2023-06-05,27
4302,326,2024-10-18,Wallbox,E-Mobility,Wallbox defekt,Negativ,Chat,Kritisch,2024-10-27,88
4303,595,2025-03-01,Rechnung,Abrechnung,Zahlungsplan angefragt,Negativ,Email,Mittel,2025-03-12,22
4304,254,2024-08-16,Tarif,Vertrag,Umzug melden,Neutral,Chat,Hoch,2024-08-27,58
4305,988,2023-02-12,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Neutral,App,Kritisch,2023-02-25,96
4306,842,2023-08-06,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Positiv,Telefon,Mittel,2023-08-19,42
4307,110,2023-06-16,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Neutral,Email,Niedrig,2023-06-20,5
4308,932,2024-06-08,Smart Meter,Installation,Smart Meter Installation angefragt,Neutral,Telefon,Mittel,2024-06-09,30
4309,230,2023-08-17,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Chat,Mittel,2023-08-22,100
4310,436,2025-06-22,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,App,Hoch,2025-06-23,86
4311,847,2023-03-01,Smart Meter,Installation,Smart Meter defekt,Negativ,App,Mittel,2023-03-02,79
4312,836,2024-07-15,Smart Meter,Installation,Smart Meter Installation angefragt,Positiv,Email,Niedrig,2024-07-20,96
4313,889,2023-07-27,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Chat,Hoch,2023-07-28,83
4314,264,2024-12-28,Smart Meter,Installation,Smart Meter defekt,Negativ,App,Mittel,2025-01-01,34
4315,889,2024-04-15,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Chat,Hoch,2024-04-28,29
4316,66,2023-09-25,Tarif,Vertrag,Umzug melden,Neutral,Email,Mittel,2023-10-04,35
4317,817,2023-07-13,Solar,Technisch,Wechselrichter Fehler,Positiv,Email,Niedrig,2023-07-27,55
4318,316,2023-09-28,Wallbox,E-Mobility,Wallbox defekt,Negativ,Chat,Hoch,2023-10-12,30
4319,438,2024-08-24,Smart Meter,Installation,Smart Meter defekt,Negativ,Email,Mittel,2024-08-28,20
4320,378,2024-07-04,Solar,Technisch,Solaranlage Ertrag niedrig,Negativ,Telefon,Niedrig,2024-07-05,98
4321,862,2024-04-23,Wallbox,E-Mobility,Ladekarte Probleme,Neutral,App,Niedrig,2024-04-23,31
4322,69,2025-03-21,Rechnung,Abrechnung,Rechnungsfrage,Positiv,Telefon,Niedrig,2025-04-03,98
4323,97,2023-01-09,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Email,Mittel,2023-01-10,14
4324,520,2024-09-04,Wallbox,E-Mobility,Ladekarte Probleme,Neutral,Email,Niedrig,2024-09-07,46
4325,431,2023-10-29,Allgemein,Service,Lob,Positiv,Email,Niedrig,2023-11-03,80
4326,581,2023-10-20,Solar,Technisch,Monitoring nicht verfügbar,Neutral,Telefon,Niedrig,2023-10-22,20
4327,885,2023-03-18,Tarif,Vertrag,Umzug melden,Neutral,Chat,Mittel,2023-03-26,7
4328,315,2025-02-06,Rechnung,Abrechnung,Rechnungsfrage,Neutral,Chat,Kritisch,2025-02-20,50
4329,845,2024-09-20,Tarif,Vertrag,Umzug melden,Negativ,App,Mittel,2024-09-29,26
4330,73,2023-04-26,Allgemein,Service,Allgemeine Anfrage,Positiv,Chat,Mittel,2023-04-30,4
4331,604,2023-12-21,Solar,Technisch,Solaranlage Ertrag niedrig,Neutral,App,Niedrig,2023-12-25,90
4332,454,2025-04-13,Allgemein,Service,Beschwerde,Negativ,App,Hoch,2025-04-23,7
4333,464,2024-02-08,Smart Meter,Installation,Smart Meter defekt,Negativ,App,Mittel,2024-02-10,40
4334,690,2024-02-02,Wallbox,E-Mobility,Ladekarte Probleme,Negativ,App,Hoch,2024-02-09,9
4335,690,2024-09-20,Wärmepumpe,Technisch,Wartung angefragt,Negativ,Email,Hoch,2024-09-20,4
4336,962,2024-07-20,Wärmepumpe,Technisch,Wartung angefragt,Neutral,Email,Hoch,2024-07-23,13
4337,344,2023-07-03,Tarif,Vertrag,Tarifwechsel angefragt,Positiv,App,Niedrig,2023-07-07,62
4338,788,2025-05-24,Allgemein,Service,Allgemeine Anfrage,Neutral,App,Mittel,2025-06-04,3
4339,946,2023-04-24,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Telefon,Niedrig,2023-05-02,83
4340,490,2023-01-04,Solar,Technisch,Solaranlage Ertrag niedrig,Positiv,Chat,Mittel,2023-01-05,93
4341,176,2025-01-28,Allgemein,Service,Lob,Positiv,Chat,Niedrig,2025-02-07,99
4342,989,2024-12-19,Tarif,Vertrag,Umzug melden,Negativ,Telefon,Kritisch,2024-12-27,6
4343,100,2025-06-16,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Email,Hoch,2025-06-18,70
4344,524,2023-07-14,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,App,Niedrig,2023-07-17,74
4345,849,2023-05-21,Wärmepumpe,Technisch,Effizienz zu niedrig,Negativ,Email,Mittel,2023-06-03,90
4346,448,2024-12-05,Rechnung,Abrechnung,Rechnungsfrage,Neutral,Telefon,Niedrig,2024-12-06,64
4347,427,2024-01-30,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,App,Mittel,2024-02-12,98
4348,918,2024-07-23,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Telefon,Niedrig,2024-07-25,30
4349,709,2024-12-10,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,App,Niedrig,2024-12-14,64
4350,873,2025-04-12,Allgemein,Service,Beschwerde,Negativ,Telefon,Hoch,2025-04-17,39
4351,475,2024-03-24,Wallbox,E-Mobility,Wallbox defekt,Negativ,App,Mittel,2024-03-27,95
4352,306,2024-03-01,Allgemein,Service,Lob,Positiv,App,Niedrig,2024-03-10,71
4353,386,2023-07-18,Solar,Technisch,Monitoring nicht verfügbar,Positiv,Email,Mittel,2023-07-25,93
4354,771,2025-05-05,Wärmepumpe,Technisch,Wartung angefragt,Positiv,App,Kritisch,2025-05-06,49
4355,672,2024-01-13,Smart Meter,Installation,Smart Meter defekt,Negativ,Telefon,Hoch,2024-01-17,10
4356,273,2024-10-23,Solar,Technisch,Solaranlage Ertrag niedrig,Positiv,Telefon,Mittel,2024-10-24,41
4357,333,2024-09-29,Smart Meter,Installation,Smart Meter Installation angefragt,Neutral,Chat,Niedrig,2024-10-08,69
4358,72,2023-01-31,Allgemein,Service,Lob,Positiv,App,Niedrig,2023-02-04,3
4359,475,2023-12-29,Tarif,Vertrag,Tarifwechsel angefragt,Negativ,Chat,Mittel,2024-01-02,21
4360,510,2025-04-25,Solar,Technisch,Monitoring nicht verfügbar,Neutral,App,Mittel,2025-04-26,70
4361,695,2024-10-27,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Positiv,Email,Mittel,2024-11-10,62
4362,490,2023-01-26,Solar,Technisch,Solaranlage Ertrag niedrig,Negativ,App,Mittel,2023-01-29,68
4363,99,2025-01-01,Wallbox,E-Mobility,Wallbox Installation,Neutral,Telefon,Hoch,2025-01-13,14
4364,172,2023-01-04,Solar,Technisch,Monitoring nicht verfügbar,Neutral,Email,Niedrig,2023-01-06,23
4365,80,2024-05-23,Wallbox,E-Mobility,Wallbox Installation,Neutral,Chat,Niedrig,2024-05-31,23
4366,125,2023-02-17,Rechnung,Abrechnung,Rechnungsfrage,Negativ,Chat,Mittel,2023-02-22,42
4367,365,2023-12-11,Allgemein,Service,Allgemeine Anfrage,Neutral,Chat,Hoch,2023-12-25,12
4368,687,2023-02-01,Smart Meter,Installation,Smart Meter Installation angefragt,Positiv,Chat,Niedrig,2023-02-10,32
4369,773,2024-07-13,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Chat,Mittel,2024-07-14,64
4370,138,2023-06-04,Wallbox,E-Mobility,Wallbox defekt,Negativ,Telefon,Mittel,2023-06-08,77
4371,617,2024-04-03,Tarif,Vertrag,Umzug melden,Neutral,Email,Mittel,2024-04-12,33
4372,492,2023-10-05,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Chat,Hoch,2023-10-16,96
4373,387,2024-07-28,Solar,Technisch,Wechselrichter Fehler,Neutral,Email,Mittel,2024-07-28,83
4374,892,2023-03-19,Wallbox,E-Mobility,Ladekarte Probleme,Positiv,Email,Hoch,2023-03-22,29
4375,738,2025-01-20,Allgemein,Service,Lob,Positiv,Email,Niedrig,2025-01-31,84
4376,19,2024-08-06,Rechnung,Abrechnung,Rechnungsfrage,Neutral,Telefon,Hoch,2024-08-17,41
4377,94,2024-12-21,Rechnung,Abrechnung,Rechnungsfrage,Positiv,Telefon,Niedrig,2025-01-01,100
4378,145,2023-09-29,Allgemein,Service,Lob,Positiv,Chat,Niedrig,2023-10-09,42
4379,410,2023-02-18,Smart Meter,Installation,Smart Meter defekt,Negativ,Email,Niedrig,2023-02-23,16
4380,567,2025-03-28,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Chat,Mittel,2025-04-08,33
4381,376,2023-09-04,Solar,Technisch,Solaranlage Ertrag niedrig,Neutral,Chat,Mittel,2023-09-11,28
4382,211,2024-09-07,Solar,Technisch,Solaranlage Ertrag niedrig,Neutral,Chat,Mittel,2024-09-18,85
4383,195,2025-03-02,Solar,Technisch,Monitoring nicht verfügbar,Neutral,Email,Mittel,2025-03-06,83
4384,810,2024-03-07,Tarif,Vertrag,Kündigung,Neutral,Email,Niedrig,2024-03-19,85
4385,247,2024-11-22,Tarif,Vertrag,Tarifwechsel angefragt,Negativ,Chat,Mittel,2024-12-04,67
4386,517,2024-04-06,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Chat,Mittel,2024-04-11,12
4387,945,2024-01-25,Allgemein,Service,Lob,Positiv,Telefon,Niedrig,2024-02-04,17
4388,942,2024-01-18,Solar,Technisch,Solaranlage Ertrag niedrig,Negativ,Email,Niedrig,2024-01-31,73
4389,936,2023-12-05,Solar,Technisch,Wechselrichter Fehler,Neutral,Telefon,Hoch,2023-12-15,82
4390,526,2025-04-23,Wallbox,E-Mobility,Wallbox defekt,Negativ,App,Hoch,2025-05-05,88
4391,687,2025-02-05,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Telefon,Hoch,2025-02-15,14
4392,328,2024-01-27,Allgemein,Service,Lob,Positiv,Email,Niedrig,2024-01-30,27
4393,502,2023-05-26,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Positiv,Email,Mittel,2023-06-01,34
4394,82,2025-02-06,Smart Meter,Installation,Smart Meter defekt,Negativ,Chat,Kritisch,2025-02-18,67
4395,539,2023-08-12,Rechnung,Abrechnung,Zahlungsplan angefragt,Negativ,App,Niedrig,2023-08-19,97
4396,969,2024-01-04,Rechnung,Abrechnung,Rechnungsfrage,Positiv,Chat,Hoch,2024-01-08,98
4397,945,2025-01-03,Rechnung,Abrechnung,Zahlungsplan angefragt,Negativ,Chat,Hoch,2025-01-06,88
4398,365,2024-08-26,Tarif,Vertrag,Umzug melden,Neutral,Telefon,Mittel,2024-08-27,38
4399,315,2023-11-22,Wärmepumpe,Technisch,Wartung angefragt,Positiv,App,Niedrig,2023-11-23,91
4400,195,2025-02-10,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,App,Mittel,2025-02-17,100
4401,38,2025-01-07,Allgemein,Service,Allgemeine Anfrage,Negativ,Telefon,Niedrig,2025-01-16,27
4402,420,2024-01-03,Tarif,Vertrag,Kündigung,Negativ,Email,Niedrig,2024-01-07,19
4403,743,2025-05-20,Wallbox,E-Mobility,Wallbox Installation,Neutral,App,Niedrig,2025-05-25,82
4404,130,2023-08-28,Allgemein,Service,Allgemeine Anfrage,Neutral,Telefon,Mittel,2023-09-03,89
4405,247,2024-01-10,Solar,Technisch,Monitoring nicht verfügbar,Positiv,Email,Mittel,2024-01-11,36
4406,588,2023-03-06,Tarif,Vertrag,Kündigung,Neutral,Chat,Hoch,2023-03-20,64
4407,824,2024-06-06,Wärmepumpe,Technisch,Wartung angefragt,Positiv,Email,Niedrig,2024-06-08,4
4408,796,2023-09-01,Solar,Technisch,Monitoring nicht verfügbar,Positiv,Email,Mittel,2023-09-02,76
4409,875,2024-06-26,Solar,Technisch,Solaranlage Ertrag niedrig,Neutral,Email,Niedrig,2024-07-09,43
4410,940,2024-08-11,Wallbox,E-Mobility,Ladekarte Probleme,Neutral,App,Mittel,2024-08-25,55
4411,716,2023-07-10,Allgemein,Service,Allgemeine Anfrage,Neutral,Chat,Kritisch,2023-07-14,8
4412,637,2024-04-21,Tarif,Vertrag,Kündigung,Neutral,App,Mittel,2024-04-30,58
4413,606,2023-07-18,Wallbox,E-Mobility,Wallbox defekt,Negativ,Telefon,Mittel,2023-07-20,83
4414,383,2024-06-18,Allgemein,Service,Lob,Positiv,Telefon,Niedrig,2024-06-24,40
4415,608,2024-12-02,Tarif,Vertrag,Kündigung,Positiv,Email,Hoch,2024-12-07,26
4416,947,2024-09-10,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Chat,Hoch,2024-09-15,48
4417,292,2024-11-12,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Telefon,Hoch,2024-11-15,32
4418,11,2025-02-03,Wallbox,E-Mobility,Wallbox defekt,Negativ,Chat,Mittel,2025-02-03,37
4419,379,2024-10-07,Wallbox,E-Mobility,Wallbox defekt,Negativ,Telefon,Hoch,2024-10-16,93
4420,450,2025-02-06,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Telefon,Niedrig,2025-02-11,96
4421,635,2024-06-28,Solar,Technisch,Solaranlage Ertrag niedrig,Positiv,Email,Mittel,2024-07-12,79
4422,120,2023-03-12,Rechnung,Abrechnung,Rechnungsfrage,Positiv,Chat,Mittel,2023-03-24,85
4423,117,2024-06-29,Smart Meter,Installation,Smart Meter Installation angefragt,Negativ,Chat,Mittel,2024-07-10,82
4424,804,2024-10-05,Wallbox,E-Mobility,Wallbox defekt,Negativ,Telefon,Mittel,2024-10-07,81
4425,298,2024-01-25,Wallbox,E-Mobility,Wallbox defekt,Negativ,Email,Kritisch,2024-01-28,8
4426,865,2024-06-20,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Chat,Mittel,2024-07-04,39
4427,120,2024-07-19,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Telefon,Mittel,2024-08-02,86
4428,165,2023-10-14,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Email,Niedrig,2023-10-23,83
4429,413,2023-10-13,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Telefon,Niedrig,2023-10-26,95
4430,135,2025-02-28,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,App,Mittel,2025-03-07,9
4431,186,2024-06-28,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,App,Mittel,2024-07-12,12
4432,987,2024-12-30,Wallbox,E-Mobility,Wallbox Installation,Positiv,Email,Niedrig,2024-12-30,18
4433,388,2023-07-09,Wallbox,E-Mobility,Wallbox defekt,Negativ,Chat,Kritisch,2023-07-19,16
4434,660,2025-01-20,Tarif,Vertrag,Tarifwechsel angefragt,Negativ,App,Kritisch,2025-01-21,30
4435,455,2024-12-07,Tarif,Vertrag,Umzug melden,Neutral,Chat,Mittel,2024-12-21,40
4436,519,2024-02-02,Wallbox,E-Mobility,Wallbox Installation,Negativ,App,Hoch,2024-02-03,9
4437,118,2023-07-17,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Negativ,Email,Mittel,2023-07-21,90
4438,2,2023-05-01,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Telefon,Hoch,2023-05-08,86
4439,11,2023-07-22,Wärmepumpe,Technisch,Wartung angefragt,Neutral,App,Mittel,2023-08-04,94
4440,469,2024-06-21,Tarif,Vertrag,Kündigung,Negativ,Chat,Niedrig,2024-06-24,83
4441,608,2025-03-24,Tarif,Vertrag,Kündigung,Neutral,App,Mittel,2025-04-04,64
4442,592,2023-04-03,Allgemein,Service,Lob,Positiv,Email,Niedrig,2023-04-10,67
4443,954,2023-04-02,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Neutral,Telefon,Hoch,2023-04-13,54
4444,196,2024-10-16,Allgemein,Service,Allgemeine Anfrage,Positiv,Email,Mittel,2024-10-17,48
4445,139,2024-06-17,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Chat,Mittel,2024-06-27,78
4446,273,2025-05-01,Wärmepumpe,Technisch,Wartung angefragt,Neutral,Email,Mittel,2025-05-12,5
4447,579,2024-05-01,Allgemein,Service,Lob,Positiv,Email,Niedrig,2024-05-11,100
4448,452,2024-08-15,Solar,Technisch,Wechselrichter Fehler,Neutral,Chat,Hoch,2024-08-17,22
4449,47,2024-08-24,Solar,Technisch,Solaranlage Ertrag niedrig,Positiv,Email,Mittel,2024-08-25,65
4450,514,2025-04-09,Solar,Technisch,Monitoring nicht verfügbar,Negativ,Email,Mittel,2025-04-10,96
4451,575,2023-10-28,Rechnung,Abrechnung,Rechnungsfrage,Neutral,Telefon,Niedrig,2023-11-03,6
4452,445,2023-09-20,Wallbox,E-Mobility,Wallbox defekt,Negativ,Email,Mittel,2023-10-01,70
4453,109,2025-04-29,Rechnung,Abrechnung,Rechnungsfrage,Negativ,Chat,Mittel,2025-05-09,60
4454,300,2023-07-27,Wallbox,E-Mobility,Ladekarte Probleme,Neutral,App,Mittel,2023-08-01,12
4455,646,2023-01-15,Solar,Technisch,Monitoring nicht verfügbar,Neutral,Email,Mittel,2023-01-15,65
4456,731,2024-09-29,Wallbox,E-Mobility,Wallbox Installation,Neutral,Telefon,Hoch,2024-10-05,99
4457,78,2023-06-16,Tarif,Vertrag,Kündigung,Negativ,App,Mittel,2023-06-24,60
4458,732,2024-02-15,Wärmepumpe,Technisch,Wartung angefragt,Neutral,Email,Kritisch,2024-02-17,58
4459,126,2024-11-06,Allgemein,Service,Beschwerde,Negativ,Email,Kritisch,2024-11-20,7
4460,997,2025-06-18,Solar,Technisch,Solaranlage Ertrag niedrig,Neutral,Telefon,Mittel,2025-06-29,12
4461,524,2025-03-08,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Telefon,Niedrig,2025-03-14,67
4462,871,2023-05-06,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Telefon,Mittel,2023-05-06,26
4463,710,2023-06-25,Wallbox,E-Mobility,Ladekarte Probleme,Positiv,Chat,Hoch,2023-07-08,70
4464,592,2024-06-22,Allgemein,Service,Allgemeine Anfrage,Positiv,App,Niedrig,2024-07-01,66
4465,449,2024-04-28,Tarif,Vertrag,Kündigung,Neutral,Chat,Mittel,2024-05-07,9
4466,355,2025-04-13,Allgemein,Service,Beschwerde,Negativ,Email,Kritisch,2025-04-16,70
4467,848,2025-05-05,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Chat,Mittel,2025-05-15,73
4468,5,2023-10-01,Wallbox,E-Mobility,Ladekarte Probleme,Neutral,Telefon,Mittel,2023-10-08,98
4469,159,2025-01-23,Solar,Technisch,Monitoring nicht verfügbar,Neutral,Telefon,Mittel,2025-02-04,22
4470,365,2025-04-26,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Telefon,Kritisch,2025-05-09,10
4471,773,2023-05-28,Tarif,Vertrag,Tarifwechsel angefragt,Negativ,Telefon,Niedrig,2023-06-02,89
4472,745,2023-12-29,Tarif,Vertrag,Kündigung,Neutral,Chat,Mittel,2024-01-08,11
4473,496,2024-02-25,Wärmepumpe,Technisch,Wartung angefragt,Negativ,Telefon,Niedrig,2024-03-08,67
4474,640,2024-04-04,Wallbox,E-Mobility,Wallbox Installation,Neutral,Telefon,Hoch,2024-04-17,23
4475,331,2024-03-23,Rechnung,Abrechnung,Zahlungsplan angefragt,Positiv,Telefon,Mittel,2024-03-29,76
4476,61,2025-02-10,Solar,Technisch,Wechselrichter Fehler,Neutral,Email,Mittel,2025-02-18,24
4477,497,2024-12-06,Allgemein,Service,Lob,Positiv,Chat,Niedrig,2024-12-09,57
4478,795,2024-04-24,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Chat,Niedrig,2024-05-01,24
4479,573,2025-04-08,Rechnung,Abrechnung,Rechnungsfrage,Neutral,Telefon,Hoch,2025-04-20,66
4480,220,2023-04-28,Allgemein,Service,Allgemeine Anfrage,Neutral,App,Niedrig,2023-05-12,8
4481,641,2024-02-15,Tarif,Vertrag,Kündigung,Neutral,Chat,Mittel,2024-02-24,59
4482,587,2024-08-08,Solar,Technisch,Solaranlage Ertrag niedrig,Neutral,Email,Niedrig,2024-08-20,83
4483,252,2024-08-14,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Chat,Hoch,2024-08-28,26
4484,871,2023-02-22,Allgemein,Service,Beschwerde,Negativ,Chat,Mittel,2023-03-06,37
4485,806,2024-08-21,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Chat,Mittel,2024-08-28,61
4486,10,2025-06-04,Wärmepumpe,Technisch,Wartung angefragt,Neutral,Telefon,Mittel,2025-06-10,17
4487,266,2023-09-22,Wärmepumpe,Technisch,Effizienz zu niedrig,Negativ,Email,Mittel,2023-10-03,38
4488,416,2023-12-20,Wärmepumpe,Technisch,Effizienz zu niedrig,Positiv,Telefon,Hoch,2023-12-21,16
4489,338,2023-02-15,Smart Meter,Installation,Smart Meter Installation angefragt,Negativ,Email,Kritisch,2023-02-15,22
4490,253,2024-09-27,Rechnung,Abrechnung,Rechnungsfrage,Neutral,Telefon,Niedrig,2024-10-09,57
4491,943,2025-06-18,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Neutral,App,Mittel,2025-06-25,81
4492,996,2023-07-02,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Chat,Mittel,2023-07-12,94
4493,947,2024-10-20,Smart Meter,Installation,Smart Meter defekt,Negativ,Email,Hoch,2024-10-29,2
4494,977,2024-06-08,Wallbox,E-Mobility,Wallbox defekt,Negativ,App,Niedrig,2024-06-10,86
4495,222,2023-12-04,Wallbox,E-Mobility,Wallbox Installation,Neutral,Email,Hoch,2023-12-13,5
4496,212,2023-10-06,Wallbox,E-Mobility,Wallbox Installation,Negativ,Chat,Mittel,2023-10-07,88
4497,174,2024-11-12,Allgemein,Service,Lob,Positiv,Email,Niedrig,2024-11-26,74
4498,312,2024-06-07,Tarif,Vertrag,Kündigung,Neutral,Telefon,Kritisch,2024-06-14,76
4499,210,2024-05-03,Solar,Technisch,Monitoring nicht verfügbar,Positiv,Email,Kritisch,2024-05-05,59
4500,467,2025-03-03,Solar,Technisch,Solaranlage Ertrag niedrig,Neutral,Telefon,Mittel,2025-03-08,99
4501,305,2023-09-04,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Neutral,Chat,Mittel,2023-09-16,71
4502,41,2023-01-23,Tarif,Vertrag,Kündigung,Neutral,Chat,Mittel,2023-01-25,14
4503,556,2024-09-10,Rechnung,Abrechnung,Zahlungsplan angefragt,Positiv,Chat,Mittel,2024-09-18,6
4504,793,2024-04-14,Wärmepumpe,Technisch,Wartung angefragt,Neutral,Telefon,Hoch,2024-04-19,5
4505,222,2024-09-17,Wallbox,E-Mobility,Ladekarte Probleme,Negativ,Chat,Mittel,2024-09-27,26
4506,42,2024-07-22,Smart Meter,Installation,Smart Meter defekt,Negativ,Email,Mittel,2024-07-22,57
4507,746,2024-05-31,Wallbox,E-Mobility,Wallbox defekt,Negativ,Telefon,Niedrig,2024-06-04,35
4508,435,2024-12-26,Solar,Technisch,Solaranlage Ertrag niedrig,Negativ,Chat,Hoch,2025-01-07,21
4509,544,2023-06-25,Wallbox,E-Mobility,Wallbox defekt,Negativ,Chat,Hoch,2023-07-06,91
4510,703,2024-09-09,Allgemein,Service,Beschwerde,Negativ,App,Kritisch,2024-09-10,38
4511,40,2023-08-08,Allgemein,Service,Beschwerde,Negativ,Email,Kritisch,2023-08-16,18
4512,52,2023-01-04,Solar,Technisch,Solaranlage Ertrag niedrig,Neutral,Telefon,Mittel,2023-01-15,46
4513,889,2024-07-19,Rechnung,Abrechnung,Rechnungsfrage,Neutral,Email,Mittel,2024-08-01,5
4514,177,2025-04-16,Wärmepumpe,Technisch,Wartung angefragt,Positiv,Telefon,Mittel,2025-04-23,80
4515,962,2023-05-21,Tarif,Vertrag,Umzug melden,Neutral,App,Mittel,2023-05-21,62
4516,171,2023-12-26,Wallbox,E-Mobility,Wallbox Installation,Neutral,App,Niedrig,2024-01-07,79
4517,909,2023-04-19,Wallbox,E-Mobility,Wallbox Installation,Positiv,Email,Mittel,2023-04-28,4
4518,160,2025-02-03,Tarif,Vertrag,Kündigung,Neutral,Email,Mittel,2025-02-14,93
